words,sentiment_coeff
mshkl,2.606545548055221
mlh,1.6917485929626093
wjwd,2.4708112472187094
ydan,2.28991504818165
lzq,3.01900757600091
saqer2020,1.9662821042356913
ydy,1.7904730106680875
mswyh,3.226404444113769
yjyb,1.664538028609881
lyfwn,2.4611271968909896
fzw,2.0174965940704084
tqryban,2.064949523267342
nouf08147279,3.5535263980373997
tkhdh,2.1908244987870718
wbw,1.6423662732416155
lfdl,2.889078698372765
wykwn,2.875881938778326
nisi,1.7862569555817172
ydry,2.6664303679278873
fbryqs,2.5888638251173504
shuo,1.5654701905295112
hqwq,2.529424672370698
hlhm,2.2913067203923156
yori,1.888844399446158
woshou,1.9007424179681303
lmhm,2.0710301344466826
davis,3.0609134260190958
wilson,3.1838708707177505
deu,2.202155076547754
peru,1.7705548796990676
swtw,2.03901916793663
dor,3.4761518505791567
8kfgr,2.419519607977223
nthwsh,2.6718648588434397
ltf,1.6560239191355255
bstt,2.0703945044967105
tbdyl,2.018862060981864
bqymth,2.202171679530951
www,2.657932410205228
der,1.741373295016736
mfz,1.2276946809231657
702,1.2107421924011925
tgrydt,2.501181563424969
frq,2.920709767914064
comer,2.170360464011867
ltybyn,2.215544060338803
yzhr,2.5025231092008293
hbh,1.7430740006488492
khlqk,2.421012400889309
fico,1.6740284756996353
tendo,2.728317905616606
absolutamente,2.594600229758022
errado,2.4778223014787777
andlovesoweak,3.1664505473133593
mwfqyn,2.0186657244628665
ciiziim,2.6405045635812163
hbyt,2.3712954142303366
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,3.5488826884609774
yzyn,2.6665270917132804
mshtq,2.561646763277695
if4lh,1.7872811644212598
hln,1.9847211117798114
qhr,2.1718397973366814
hzn,2.669633002570011
dhlk,1.9687434930383028
wjhh,2.3787236403548557
thrmn,2.9138913083202405
mnjd,3.3517456172526394
hrdlk,2.580369007440563
shrf,2.39100390180612
rashford,-2.8289797900056395
buhari,2.957232144638063
sas,3.8611875733957777
255,1.6096290888576175
wnwy,1.2481041295552966
350,1.5526510475494495
lfdyl,2.132775764294677
lskn,1.85324765356681
mskn,1.9828159273770223
lmblg,1.9513650455206324
hly,2.2557771095189376
wrytwt,1.7537451139949698
2010,-3.5015508554219683
lth,1.8497004620855015
lsbr,1.825072835796959
wlslwn,2.0973370226089654
yazip,1.4068498850407816
takiplesin,2.286160583605703
wslwn,2.123892954835293
btwytr,2.014423253532617
bshb,1.7370705836904632
kwb,2.020802663330096
qhw,2.0600540872706166
venta,2.3841573906561826
personas,1.7687605120016083
gemym7,1.6931508735047454
shrrkwwwww,3.135220420741387
poner,1.3435748319304732
blg,2.870043973156641
hdyth,3.095989252742432
yhtm,2.5988197537960014
m0,3.4322534633575583
hhhhhhhhhh,2.748377848561533
wlkn,1.9170124144144014
rfd,2.892041033892528
bwn,2.331796749600904
wls,2.800338567217566
tos,2.554761188089726
lfhd,3.3717041838919726
qys,2.7003407821761636
ltlb,1.6946283657938728
tn,1.7681803793632427
whtzyd,1.5917805874187414
aktif,1.4057610837178598
takipci,1.1441843587873382
kazanin,1.9304238604406196
takip,1.1848704417882487
ediyorum,1.9727350662035879
yrhmh,1.8110933733623764
ksr,2.3533548956516093
nsht,2.6686467315755733
lmtbkh,2.5799245022551105
rytwt,1.4021739217654228
04,1.6356029850863605
atanlar,1.9740327357118024
tengo,1.9004966574383484
manera,1.9178944187191145
fa67xa,3.619567158454843
htmm,2.5962856329979798
mjrd,2.06257818037591
lmtf,2.1370343065631303
llndmm,2.6041730276375965
salas,1.4502148143070803
nthroom,1.7790079030575576
hombre,2.0391006473280098
donde,1.4879540016536512
pornografia,2.2890618750882066
otro,2.300294981942504
krm,2.5146742670716415
dsoz,1.8140321769988084
alshafe90,2.03810829951391
ripyra1p8va5f64,2.1719007778310724
muchos,2.0736974583540997
ol,3.8005252151967674
mkm,2.4639718242427544
mzh,3.4128366380374415
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,1.6721124767108626
wlqlb,2.3150229954248944
lld,1.4680726325546003
vuelve,2.17960248921225
casos,1.8233893126287184
menos,1.757466978853355
rhmh,1.4623325878095077
lshr,2.264361603157901
brhmth,2.614979589345748
wmrzwqh,2.286815162382121
locura,1.6555590471067643
khlhm,1.5111828998166836
njwm,1.7141476600546677
lbndr,1.6807326591878045
wgfr,2.0162412863554917
lwl,1.6370038085596215
khyran,2.1876338785533234
tryq,1.8047833861177496
lthdy,1.9810271833826
stwl,2.0459200361727925
ally,2.1777741632747087
wlh,3.8565655056477905
mhy,2.2512623632767896
stgfr,1.765631134762818
lbl,1.8846371003880769
msy,3.367526401272955
tfqd,2.80211823833701
lrsy,2.0959052779226113
lms,1.968144809296409
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,3.121090675263323
lbqy,2.326802558360659
bb,2.340859079392252
lswd,3.3262136161207807
ljm,2.4825556712043295
bswr,2.591915377582081
lkhf,2.845780319150478
kbyrh,2.426792884043021
lqlwb,1.9620730513463702
bdlrhmn,2.1922408923394676
wts,3.2048054529598535
blgn,1.6800491674088798
hky,3.199980538195663
swd,2.188103465198133
tjdyd,2.4679331231896016
bwd,2.567559880465448
arabqoute,2.6857551691714545
wntm,1.5983062504793792
slsl,3.4032611466671514
refreshing,-4.475820822511573
bwi,1.7532760195768315
thmr,2.7947118032047364
dkhwl,2.424730154504931
lkhyrt,2.2900711201735273
tqdm,2.4737664396993564
khw,1.7442623131325863
khwtr,1.8653223352239545
bqlmy,2.0121223465679097
qlm,2.2059179303422316
mhb,2.5864758235362353
fdlh,3.009599281916524
mhw,2.2616749706755592
yf,1.9992551954980389
hjh,2.632771652422735
shrhh,2.660317481400185
khyf,3.0845069837347467
madrid,3.2815299995078657
huwa,1.4180740163421124
wnhn,2.2381180129887484
rhmth,2.9227000541418198
rdh,2.744713015720899
50lf,2.1815760161386977
iyosx,2.6960066231544655
notpxilz,3.410536614140784
lklmt,2.7923267637596654
dhyn,2.2410269744426485
nryd,2.9957250708803866
stmt,2.9242147903785374
btrykh,2.161465230108942
wlkl,2.11960726786957
nzf,3.005614657522802
tswyrh,2.434999097540333
bllyk,2.1812896303409866
bltqyym,1.651813115902014
lmrkz,1.5929973399077804
llkthr,1.748437175840943
lst,2.299654059269508
lkhlq,3.1105790790536476
lwn,2.740793588009771
nkhsr,2.695538590915071
fyn,2.9227288337027306
nfwsn,2.5702171534444926
knty,2.8459944415026452
wrwhy,2.568563386641979
lmbrk,2.0576440782182703
lsl,2.538723150308208
lqran,1.7828244985816935
rswl,2.411760884295828
bwb,1.9998566603586387
wtk,2.349111770917517
mbrk,2.9975611339623285
nhtfl,3.072122392658048
ala,3.4710675080304747
ilaw,4.540191467034053
ata,1.5477184151445134
llw,3.0480996203905133
mwh,2.174292532531275
gp,2.8990885541724065
lgrwr,2.8190149309715773
nhb,2.7242189992044197
hitler,1.6670543666054278
animo,2.292324651733806
bmn,2.1687409216887183
tsthq,2.5137442336980595
yuhbwk,2.280325688513653
bws,3.401348493160923
blkhyr,1.7164489006312704
mhml,3.715870229403313
ndm,1.6962566982123197
bytk,2.56856829962478
lhrmyn,2.78488274774126
wldhy,2.542608718888662
sbry,1.906030922018482
nwn,2.0539083233646402
nzm,2.8427339040378037
tel,1.1868941345689257
lyst,2.7593835341678723
hqyqy,2.645866290467753
wrq,2.0000446262050247
brhmtk,2.4120881418721867
shkhsy,2.2403742869409893
niy,4.155984268376377
nsy,2.516545672786995
ud,2.641652083537617
sdqh,3.127006716384819
fuerte,2.1728758357598768
jhd,1.9189928469412256
tyk,2.371328473874464
hbbn,2.497556834028056
wlsh,2.904402267560631
officialhenedy,1.7020532227464609
il,1.1683134855064925
mlan,2.5661376022022115
ljh,2.0560123769805467
fn,1.9707275793125762
bshy,2.694550137835228
lfrh,2.940984774329853
rq,2.149348139681677
hythm,2.7874892112901146
tdhr,1.8655640883835554
fwryfr,2.7102194599968117
llwh,2.2046697878311012
ysr,2.834036065789972
mskyn,3.094304812445686
sooo,-3.236510954542301
fkhr,2.073042814160885
rzqn,1.9829095074245044
chegou,2.488157608911608
amigas,2.4913834809457285
lflstyny,2.326512528975099
dwlr,2.3376134079033117
zhai,1.6594404664098732
riip,1.6065927337550423
nowei,1.7159848446868176
gale,2.1742896180574913
ohayougozaimasu,1.389094871668653
segunda,1.6719320333504952
deixa,2.490014387323667
frh,2.4947622730058794
lakhr,2.899527888299015
shj,2.9812963583567695
deg,2.116384960047879
thb,1.3088634082628177
apl,2.599842289674065
yy,1.7822789033727362
305,1.9487282289155914
wzyn,2.38155174688205
mmwn,2.18953071590677
rdk,2.2606979779926304
wlfrdws,2.5637405872224446
rwwwwwh,2.8994430086551364
shhdyn,1.9421284189100476
nrj,3.1309923000787574
me3ad,3.5042269670100628
qsmt,2.150376068000582
lmao,2.692838823000196
llyks,1.556116344420583
wlrytwyt,1.7741205317329007
ftwr,2.5984383195707426
maior,2.2840923847872094
tatu,1.5458796663636631
wlhm,2.3827536929971074
emu,3.22855325046662
no1citizen256,-3.379875466555841
ajudar,2.8214948318971005
posso,2.687531430914736
rmen,1.8242676498976358
lbldy,2.6368913360807267
lsmh,2.8467854675483735
llktrwny,2.0803281791049257
acha,1.5377805516214402
ltjrb,2.1938696520465304
wdhwyh,2.9803702836233814
fshlwn,2.9437764493856227
wkrmk,2.4255397896200868
lzrwf,2.448883350877496
mwqf,2.992971614920006
bien,1.2224166581203302
pase,1.6207624674762497
thnyn,2.2272497479774414
mwl,1.7757209595268613
sfy,2.8379532359523
jny,2.3561999166216623
yaz,1.2593792153559973
kazan,1.4466885685136088
mqbl,2.8420316687499647
lmh,2.489309975757906
m3,-1.8515081842426881
triste,1.5546275409397907
hyf,2.8491157624285903
whby,2.5389753225615674
zwjth,2.7489868392081163
lfqyd,2.330691342875598
icinde,2.5975059349087095
dakikada,1.5987406997629716
kazandim,1.7008352729482341
destekk,2.6247947315420315
estan,1.5723379825013095
pena,2.1663227727873107
idols,2.5171031627639637
1er,2.605469593669701
dios,1.8031752879001035
mio,2.19988160622457
loco,2.617735348792022
lrwh,2.742921607443624
twny,3.055589471958149
fydh,3.3607940023008176
wlns,2.184735089894302
fdp,4.009005914229611
zqh,3.0690681481227324
snby,2.6776566049320474
shaving,-3.689422616794599
tmr,1.7284716121916548
forca,1.729551652671966
atip,1.8454067843381652
goooo,-3.1041446005887576
bly,3.1398584435160513
necatisizm,2.0777018265794363
yazin,1.7448329564067018
meru,1.0627079746342045
silly,-3.3162176074298
ldy,2.411446331807951
lrhmn,1.952740422132449
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,3.292782300012185
isteyenler,1.693865811402046
omaralsomah,3.236681179332066
jmhyr,1.8794091565448439
mujeres,1.8345350242058833
haber,1.9580762961292597
muchas,2.185666933947596
wgln,1.938266017535667
creo,2.0570823471485853
imagenes,2.0753617200550365
mn150,1.6383411376581574
eden,2.1163711286472786
herkesi,2.097393775126818
noda,2.210310624006065
db,2.7605441229487635
whtb,2.054038707333091
uhuhutsu,1.8854438250790897
zou,1.5843812296963715
tloo,3.4464019701815003
ktyr,1.7176571485336176
gsaksa,2.983150726451907
nesse,1.6458231221743551
derem,1.7004698567052385
seguirem,1.5821856458979497
nosso,1.727040945825448
ative,2.170304353916538
notificacoes,2.4114062624358024
ohayou,1.5092266495433575
mowan,1.6603758506380153
tlh,2.5401440816087857
iambaderkhalaf,2.683866668616464
msthyl,1.8964541874784013
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,2.0277008673490307
anime,1.4952113911360714
nshllh,3.0546082000209083
lsrwr,3.1261343135524515
ymn,2.374988660255477
barryapp,2.823310739734225
mshy,2.04972117949369
telmexsoluciona,2.7587027109001454
taswe6,2.5343483424662274
haifawehbe,1.7615161137583957
scream,2.540254897983563
whm,2.134765969488439
slt,2.2742845934691855
soltar,2.2156241487144914
lista,1.5357639265327199
wljmy,2.4482450017757147
nzlh,2.3967540848817066
1tb,3.280878315855205
m2,2.1198252434526434
lfsd,2.0334621113502
tbr,2.201352059692664
ybdw,2.8071068002214576
bsbb,1.8000763609287593
sese20191,2.1997746634791997
lixo,2.2640340891389954
xayah,2.6390040292148926
html,2.7299290735815545
lotadoo,3.0470589915226234
galera,2.0516626978001575
solar,2.279846128569563
mwn,2.34335524865863
rbn,2.4298284770771974
longe,2.2007956382375284
fim,2.117539337735631
buena,2.5778545641707926
somos,2.080141706980729
trabalho,2.3548496742407004
saudimomra,3.9385554522743416
moqqaq,4.081337798555897
emara,4.134511629560565
amanat,4.094795588156643
mbunge,1.6311354959336721
jimbo,1.6959052109687032
kibanda,3.134803124049531
mhe,1.6013791614020774
taban,2.3912608686833763
idi,1.1224525709028974
mjukuu,1.96363835622675
zamani,1.515198263641613
nchi,1.4432738665031484
bila,1.454907479818701
kupigwa,1.8261338747058804
kwenye,1.3963701936307806
ambapo,2.1179820348628082
mpinzani,1.7965456423304
dakika,2.4593947171887636
mwisho,1.4447167856618064
yuko,1.4285932503507341
nra,-3.9668018555910907
lrqb,2.571877211671847
llhmw,2.758738378679231
amani,1.6285157300992625
lwld,2.6373474362462623
lfr,3.577976246508511
mhmdvic,1.233966213297676
onde,2.0119940451598635
wqty,2.652674975461741
sahil,2.779951327069008
bsrrr,2.4544621521169168
esos,2.466378283881745
gols,2.438998435970337
1998,1.7137325296609334
todas,1.492901610932734
ywmy,2.179366815251831
lhd,2.9658159301321243
lrbt,2.6712579065939375
beni,1.3390643223630392
bueno,2.347480699572616
spotify,1.4680741721791575
teamperu,1.3197170255771877
recuerden,1.653125403706688
khyrh,3.091826833990679
legacy1x99,2.997302187140108
fwktw,1.4098496354120404
kbw,1.5250378580094524
fwlwrz,1.6465700827200258
sytrh,1.907504354401339
increible,1.8557311123110323
trabajo,2.156663214092157
paciencia,2.8080782020679416
racist,-3.9353811359196973
lhnt,3.4195224197713583
drwry,3.6462542032633656
seja,2.7074902560846392
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,3.1189517719777964
jt,1.8454162918770385
nohua,1.596093355004549
mohamed,2.32524350980341
wtwb,2.5681978169801893
btb,2.300217854616726
pouco,2.7079021946899466
sempre,1.8102551317999902
mavi,2.1272752335552463
ars4,1.6724235524996804
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,3.1779208173750755
pior,2.5720754066152325
madrid19,2.345463838851847
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,3.621155590965543
qrr,3.329253014748908
ydhkr,2.5178005052124317
lmdy,2.6040595439970433
lslh,1.892946749678913
estas,1.523147999828588
mexico,2.2037611339632317
cuba,1.932908585933362
agua,2.2988955564015563
rjw,2.767373382418759
fanz6667,2.887439982246672
bss,2.81910838792132
esa,2.6941423178996446
bswt,2.5044629685130517
llns,2.3674027527806683
podemos,1.3700231255418192
apago,3.112279755674509
shtqt,2.9624889471090867
lgny,3.118445374607872
qs,2.2162243597839115
bkr,2.3872187009976282
vcs,2.6957633211078
6/6,2.1061736547031016
2deg,1.3883887355973326
contra,1.2474348630629708
rounds,1.1619839830571281
desbloqueado,1.3414371618932508
felicidades,1.7787563255763175
segundo,1.5143666195676115
jjut,1.444964988131707
squadarmypy,1.6322593117165167
sigamos,1.508989244471718
pieza,1.424937774685011
siguiente,1.2706120184706824
reto,1.3717636595210505
cumplan,1.402150751922792
metas,1.4071758820626592
subir,1.3187017256477962
leer,1.3983142413198522
reglas,1.3940302118189352
lltrykh,2.617930422857124
bls,2.09114466778218
algun,1.775609148594238
y9,2.243849202418933
albkri2000,1.2659915879951873
lqbwr,2.863740844466772
hos,2.4057004349679083
baytalhilal,3.467516193168309
debe,3.0446031926434234
lmlywn,2.9984717084184327
trq,2.6595301412724726
bomba,4.128861796551594
emoji,3.1529371291518924
vos,1.268759601797713
chizhao,2.6962457983325976
tardes,2.2204900608807803
abdullahkokandy,3.1759901508950033
ainda,2.6988735514537443
wqtk,3.0042270782253633
tkhrjy,2.5384413013994718
mdhlh,2.9713712008233837
zaman,3.7852093786570915
llzk,2.8171820543992685
wala,1.4376921259628221
eldhme,2.2913353017336955
nnwaf6611,3.76412410643291
ish,3.6912645294445214
954,3.4895682548991025
abood1es2,3.5137159095324755
aljouharah,3.8566160393155626
amer,2.566655020599639
sb9,3.249576232406518
fvhad,3.386588914437098
najla98089433,3.4577893601843575
theaishax,3.6547554368521395
hisham,3.884223180205892
mohsen10,3.8712469125340934
abusaud2013555,3.7830281656563662
arwa,3.8392754832707907
khedher,4.051868722693841
mdi,3.3709768544390415
ziad,4.098448505346574
altoukhi,3.9710102151237163
nice2030,4.121967752767123
6cw,3.8656952810947507
20106,3.898098763139583
alawe,3.4857809336325576
1927,3.270744923737621
mobarkvvv1,2.489115295608907
njwaalmossa,1.9320798980643048
yfrj,2.6379922419306636
halep,2.325873877768467
mbrwwwk,1.8969613579070963
wldy,2.445074520019381
nwrh,2.3987270797802447
lugar,2.2080996093731224
clip,1.7306637597558094
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,2.8558410775165783
lbyt,3.230173453486587
tlbt,2.895407331928225
lfrq,2.0968816353534687
shkl,2.1031695990001866
sebastiano,2.209477391878828
violencia,1.7217855903471204
existe,1.3139607067316519
tampoco,2.15150969423068
extrema,1.9982636199567543
izquierda,2.0798699112092587
cosas,1.8107357330885332
nhn,1.722491651308766
grd,1.9803994673093903
myh,2.78801691944036
canciones,1.5489952304335286
map,1.3647129156231776
khlk,2.4644273147890052
shave,-2.8713643462880256
wdhh,2.323737805926904
mamfd9,3.993008648815593
vnwura,4.115176369689914
tdhk,2.9752550880539004
fryqn,2.439202549315039
luego,1.95617568131345
tife,-2.628910956737346
sansa,-2.9502977446331977
dey,-3.1798113494484364
mdryd,2.030767386484499
330,2.1259493309242754
lsydyn,3.6663878492640896
khwn,2.875072326810858
mnw,1.864027337731987
museum,-4.583918437034174
screen,2.353024478223725
ronda,1.5419920061253563
mst,2.2994863181958496
mhtj,2.1708243835883136
tntzr,2.5770240992807434
lmyyn,2.543254730983156
wjm,2.64659984565769
wlwldyn,2.658052624391429
ywfqk,2.9093189276537608
tfhm,3.110979838996911
o3sq1m,3.9254104150214997
wsl,1.7356672148550372
eii,2.5301254260821655
v4,2.1081303032548298
wdyyn,2.4198830075501676
prestons,-2.5278252429630426
bernera,-2.457460901857968
arabzeastyle,2.7287493004649943
lkr,2.448270796040907
followtrick,2.836991445505221
p0p,2.7657093333524165
qwly,2.353932174052169
bljnh,3.1709874859406963
nazi,2.328522870375208
oshi,2.2554926381014297
makin,3.251378454025663
khsr,2.872640137896084
ymrzwqh,2.7166609891055695
ydymkm,3.0505692508688784
lhdf,2.1663703650304096
syst,2.3565929639561647
sjl,1.7507144075198013
hdf,1.8002279177757503
mrt,1.8536879079880542
stalkeei,2.694675136986574
